optimization_group,optimization_group_title,work_mode,optimization_score,company,brand,standard_product_name,track,form,verification_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,issues,improvement_reason,recommended_next_action,product_id,seed_record_id
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aptos,Aptos Namica,玻尿酸功能线,Injectables,Dermal Filler,official_document_cross_checked,16,0,11,0,1,0,0,https://www.aptos.global/en/category/8/hyaluronic-acid,https://www.aptos.global/en/category/8/hyaluronic-acid,https://namica.ngt.hk/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_ea1ee5b1932e,REC_0038
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aptos,Aptos Nano,精细部位提拉线,Injectables,Thread Lift,official_document_cross_checked,8,0,19,0,1,1,0,https://aptos.cz/catalogue/product_catalogue_en.pdf,https://aptos.global/index.php/product/34/nano-excellence-method,https://aptos.global/index.php/product/34/nano-excellence-method,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_08bd03a1d980,REC_0039
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aptos,Aptos Wire / Needle,不可吸收线 (Polypropylene),Injectables,Thread Lift,official_product_and_spec_cross_checked,16,0,83,0,1,1,0,https://aptos.cz/en,https://dev.aptos.global/,https://aptos.cz/en/product/light-lift-needle-method,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_910e12ac6b4e,REC_0040
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Apyx Medical,J-Plasma,J-Plasma,EBD,Plasma,official_evidence_promoted,18,0,20,0,5,2,0,https://apyxmedical.com/,https://apyxmedical.com/cold-plasma-what-is-it-and-why-use-it/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K202880,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f578f6aa7bf5,REC_0937
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Apyx Medical,Renuvion,Renuvion APR,EBD,Plasma,official_evidence_promoted,15,0,28,0,6,2,0,https://apyxmedical.com/,https://apyxmedical.com/apyx-medical-corporation-receives-fda-clearance-for-the-ayon-body-contouring-system/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K230272,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_49c434eaf508,REC_0936
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aquavit Pharmaceuticals,Aquagold Ampoules,医用级安瓶,Skincare,Cosmeceutical,official_document_cross_checked,21,0,21,0,1,0,0,https://aquagoldfinetouch.com/pages/aquagold,https://aquagoldfinetouch.com/pages/aquagold,https://aquagoldfinetouch.com/pages/aquagold,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_88c99020df94,REC_0043
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aquavit Pharmaceuticals,Aquagold Fine Touch,微通道注射装置,Consumables,Injection Devices,official_document_cross_checked,23,0,23,0,3,1,0,https://aquagoldfinetouch.com/,https://aquagoldfinetouch.com/,https://aquagoldfinetouch.com/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_18999689defb,REC_0044
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aquavit Pharmaceuticals,Microchannel Technology,Microchannel Injection Device,Consumables,Injection Devices,official_product_and_spec_cross_checked,24,0,31,0,3,1,0,https://www.aquavitpharma.com/medical-aesthetics-1,https://aquavitskinhealth.com/products/aquagold%C2%AEprime-20-units,https://www.aquavitpharma.com/post/wipo-publishes-aquavit-s-methods-for-delivering-bioactive-compositions-and-formulations-to-the-skin,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_2cbeab4fe2ad,REC_0453
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arion,Gluteal / Calf Implants,臀部/身体假体,EBD,Other EBD,official_product_and_spec_cross_checked,21,0,13,0,1,1,0,https://arionturkiye.com/premium-degerler/,https://www.bodyimplants.com/,https://www.bodyimplants.com/dt_procedures/calf-implants/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_439b182b8315,REC_0303
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arion,Monobloc Hydrogel (CMC),生物水凝胶假体,Implants,Breast Implant,official_document_cross_checked,17,0,11,0,1,0,0,https://arion-thai.com/monoblocs-hydrogel-cmc/,https://www.laboratoires-arion.fr/en/laboratoires-arion/presentation,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_36f05265aaf4,REC_0464
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arion,Monobloc Silicone,硅胶隆胸假体,Implants,Breast Implant,official_document_cross_checked,30,0,19,0,1,1,0,https://arion-thai.com/%E0%B9%80%E0%B8%97%E0%B8%84%E0%B9%82%E0%B8%99%E0%B9%82%E0%B8%A5%E0%B8%A2%E0%B8%B5-monobloc-silicone/,https://www.laboratoires-arion.fr/en/implants-mammaires/monobloc-silicone,https://www.laboratoires-arion.fr/en/implants-mammaires/faq,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_e1719a060642,REC_0465
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arkana Cosmetics,AzAc Solution,复合酸治疗,Skincare,Cosmeceutical,official_product_and_spec_cross_checked,26,0,63,0,1,1,0,https://arkanacosmetics.com/cosmetics/azac-solution-200-ml-2/,https://sklepb2b.arkana.pl/tonik-z-azeloglicyna-200-ml-id-46070,https://arkanaukprof.com/product/azac-solution-3/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_b7b2526b8eda,REC_0060
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arkana Cosmetics,Exo Complex,外泌体再生疗法,Regenerative,Exosome,official_document_cross_checked,26,0,17,0,1,1,0,https://advanced.arkanacosmetics.com/,https://advanced.arkanacosmetics.com/,https://arkanauk.com/wp-content/uploads/2023/10/Advanced-Therapy-leaflet-EN.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_62cba0e9d6a5,REC_0258
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arkana Cosmetics,Neuro GABA & NANA Peels,神经美容酸/焕肤剂,Skincare,Chemical Peel,official_document_cross_checked,14,0,14,0,1,0,0,https://arkanacosmetics.com/cosmetics/neuro-gabanana-cream/,https://arkanacosmetics.com/cosmetics/neuro-gabanana-cream/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_300c9fa839df,REC_0490
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arkana Cosmetics,PRP-like Therapy,仿生肽与微针,EBD,Radiofrequency,official_product_and_spec_cross_checked,26,0,41,0,1,0,0,https://arkanacosmetics.com/cosmetics/prp-elixir-15-ml/,https://arkanacosmetics.com.mx/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_ba776e888b9e,REC_0571
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arthrex,ACA-Kit (Autologous Conditioned Adipose),ACA-Kit (Autologous Conditioned Adipose),Regenerative,PRP-PRF,official_product_and_spec_cross_checked,26,0,22,0,1,0,0,https://www.arthrex-celltherapy.com/arthrex-aca-technik,https://www.arthrex-celltherapy.com/arthrex-aca-technik,https://www.arthrex.com/resources/FL2-000936-en-US/title,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c4ae0e2960a6,REC_0008
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Arthrex,Arthrex ACP (Autologous Conditioned Plasma),PRP 制备系统,EBD,Radiofrequency,official_product_and_spec_cross_checked,42,0,147,0,1,1,0,https://aesthetics.arthrex.com/en/products/acp-double-syringe,https://aesthetics.arthrex.com/,https://cdn.arthrex.io/image/upload/b66458e8-d855-4f3c-a126-f89b92d492e9.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_0c46aba3dc77,REC_0049
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aspen Pharmacare,Aspen,Xylocaine / EMLA,Pharma,Anesthetics,official_product_and_spec_cross_checked,45,0,70,0,1,0,0,https://aspencmi.com.au/,https://aspenpharmacare.com.au/aspen-product-list/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_48a72462c92b,REC_0055
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Asterasys,Aqua Peel Tera,皮肤清洁设备 (Aqua Peel),Skincare,Chemical Peel,official_document_cross_checked,16,0,9,0,1,1,0,https://asterasys-iberia.com/aquapeel/,http://www.futeraskin.com/page/s2/s1.php,http://www.futeraskin.com/page/s2/s1.php,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_42eea2050b5c,REC_0041
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Asterasys,Futera Dots,点阵射频 (Fractional RF),EBD,Radiofrequency,official_product_and_spec_cross_checked,18,0,58,0,1,0,0,https://asterasys-iberia.com/futera/,http://futeraskin.com/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_8ac097cddd93,REC_0289
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Asterasys,Liftera A / Liftera V,高强度聚焦超声 (HIFU),EBD,HIFU,official_document_cross_checked,22,0,56,0,1,1,0,https://asterasys-iberia.com/,https://asterasys.com/?ckattempt=1,https://liftera.co.kr/?ckattempt=1,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_b70fbfc60b13,REC_0398
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Asterasys,Liftera Cool,冷却型聚焦超声 (Cooled HIFU),EBD,HIFU,official_product_and_spec_cross_checked,21,0,27,0,1,1,0,https://asterasys.com/?ckattempt=1,https://coolsoniq.com/jp,https://liftera-cool.hk/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_fdff6d5978e8,REC_0399
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aurora Medical,BlackBox,皮肤镜/诊断系统,Diagnostics,Diagnostics,official_document_cross_checked,7,0,4,0,1,0,0,https://www.aurorabiomed.com.cn/certifications/,https://www.aurorabiomed.com.cn/certifications/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_b33f48cf377b,REC_0087
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aurora Medical,Diode 808nm,半导体脱毛激光 (Diode Laser),EBD,Laser,official_product_and_spec_cross_checked,25,0,79,0,1,1,0,https://www.apolo-laser.com/Diode-laser-hair-removal-machine-OEM-logo-with-Medical-CE-and-USA-510K-pd762388388.html,https://www.apolo-laser.com/certificate.html,https://jp.apolo-laser.com/EU-%E5%8C%BB%E7%99%82-CE0197-%E6%89%BF%E8%AA%8D%E3%81%95%E3%82%8C%E3%81%9F-808nm-%E3%83%AC%E3%83%BC%E3%82%B6%E3%83%BC-%E3%83%88%E3%83%AA%E3%83%97%E3%83%AB%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%96-%E3%83%80%E3%82%A4%E3%82%AA%E3%83%BC%E3%83%89-%E3%83%AC%E3%83%BC%E3%82%B6%E3%83%BC%E8%84%B1%E6%AF%9B%E8%A3%85%E7%BD%AE-pd511192468.html,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_39bab33cf5b7,REC_0190
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Aurora Medical,Fractal CO2,二氧化碳点阵激光 (CO2 Laser),EBD,Laser,official_product_and_spec_cross_checked,16,0,30,0,1,1,0,https://auroradermo.com/,https://auroradermo.com/,https://auroradermo.com/fractal/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_51a98bd47378,REC_0284
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BMED,Bontempi,B.A.F.F.I. Kit,Surgical,Surgical Tools,official_document_cross_checked,8,0,14,0,1,0,0,https://bmedsurgery.it/,https://www.bontempimed.com/cataloghi/Brochure_Tecnica_BAFFI_BUTTOCK_Quaranta.pdf,https://www.bontempimed.com/cataloghi/Brochure_Tecnica_BAFFI_BUTTOCK_Quaranta.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_edf297e7fbd6,REC_0090
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BMED,Bontempi,Supercut Scissors,Surgical,Surgical Tools,official_product_and_spec_cross_checked,17,0,39,0,1,0,0,https://www.allmedics.eu/en/bontempi-plastic-surgical-instruments,https://bmedsurgery.it/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_0113087be616,REC_0091
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BMED,Bontempi,Rhinoplasty Instruments,Surgical,Surgical Tools,official_product_and_spec_cross_checked,15,0,27,0,1,0,0,https://bmedsurgery.it/,https://bmedsurgery.it/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d97390c51cd5,REC_0092
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BNC Korea,BONIVA,BONIVA,Injectables,Skin Booster,official_document_cross_checked,12,0,12,0,1,1,0,http://www.bnckorea.co.kr/eng/,http://www.bnckorea.co.kr/eng/,http://www.bnckorea.co.kr/eng/0201products.asp?urlkeyword=BIENOX,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c013792ba2b5,REC_0973
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BNC Korea,BONIVA FILLER,BONIVA Filler,Injectables,Dermal Filler,official_document_cross_checked,15,0,5,0,1,0,0,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=44&urlkeyword=FLORE+Lidocaine,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=44&urlkeyword=FLORE+Lidocaine,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=44&urlkeyword=FLORE+Lidocaine,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_26725a451fd7,REC_0974
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BNC Korea,Cutegel,Cutegel NMPA HA filler (deep dermis),Injectables,Dermal Filler,official_product_and_spec_cross_checked,1,0,2,0,2,1,0,https://www.bnckorea.co.kr/,https://www.bnckorea.co.kr/,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_bf4ea3166ef3,REC_1031
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BNC Korea,Cutegel,Cutegel NMPA HA filler (middle dermis),Injectables,Dermal Filler,official_product_and_spec_cross_checked,1,0,2,0,2,1,0,https://www.bnckorea.co.kr/,https://www.bnckorea.co.kr/,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_6bddba58542f,REC_1032
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BNC Korea,Cutegel Lidocaine,Cutegel Lidocaine NMPA HA filler (middle dermis),Injectables,Dermal Filler,official_product_and_spec_cross_checked,1,0,2,0,2,1,0,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=45&urlkeyword=Cutegel+Lidocaine,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=45&urlkeyword=Cutegel+Lidocaine,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_15c04124bfb8,REC_1030
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BNC Korea,Cutegel Lidocaine,Cutegel Lidocaine NMPA medicated HA filler,Injectables,Dermal Filler,official_product_and_spec_cross_checked,1,0,2,0,2,1,0,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=45&urlkeyword=Cutegel+Lidocaine,http://www.bnckorea.co.kr/eng/0201products.asp?ct1=G01&ct2=&seq=45&urlkeyword=Cutegel+Lidocaine,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d67645230f76,REC_1033
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BNC Korea,Lumifil,L-Kiss / L-Max,Injectables,Dermal Filler,official_product_and_spec_cross_checked,21,0,124,0,1,1,0,https://astetica.co.uk/products/lumifil-kiss,https://koreanfillers.com/product/lumifil-l-max/,https://koreanfillers.com/product/lumifil-l-max/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_517462ddb18e,REC_0417
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BR Pharm,Derm S,Post-Procedure Care,Injectables,Skin Booster,official_document_cross_checked,23,0,11,0,1,0,0,https://bndbiollc.com/br_pharm/,https://brpharm.com/en/company,https://pamiderm.com/en/b/vitaran,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_0803c36d054e,REC_0164
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BR Pharm,HP Cell Vitaran,PDRN / PN Injection,Injectables,Skin Booster,official_product_and_spec_cross_checked,45,0,73,0,3,2,0,https://brpharm.com/en/company,https://brpharm.com/product/medical_device?category_code=1911&code=335&tpf=product%2Fview,https://brpharm.com/product/medical_device?category_code=1911&code=335&tpf=product%2Fview,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d9c1ddea77c1,REC_0319
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BR Pharm,Revitrane,HA Dermal Filler,Injectables,Dermal Filler,official_product_and_spec_cross_checked,27,0,64,0,1,1,0,https://brpharm.com/en/product,https://brpharm.com/,https://brpharm.com/product/medical_device?category_code=1911&code=335&tpf=product%2Fview,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_2208755ef810,REC_0613
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BRERA Medical,Imperium Med 400,RF & Ultrasound,EBD,Radiofrequency,official_document_cross_checked,31,0,45,0,1,0,0,https://www.breramedical.com/home-en/,https://www.breramedical.com/home-en/physiotherapy/med400-physiotherapy/equipment-for-physiotherapy,https://www.breramedical.com/en/products/imperium-med/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_febc8674f517,REC_0340
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BRERA Medical,Jovena,Multilayer Platform,EBD,Radiofrequency,official_document_cross_checked,21,0,20,0,1,1,0,https://www.bloomedical.com/media/d2/94/ae/1730798402/Brochure%20Jovena%202023.pdf,https://www.breramedical.com/home-en/,https://www.breramedical.com/home-en/bmt/depliant,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_3a39a11cb2ba,REC_0366
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BRERA Medical,Plasmage,Fractional Plasma,EBD,Plasma,official_document_cross_checked,27,0,24,0,1,0,0,https://www.breramedical.com/home-en/,https://www.plasmage.com/en/,https://www.breramedical.com/home-en/bmt/depliant,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_75dcc03faa0f,REC_0549
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Bayer,Bepanthen / Bepanthol,Post-Procedure Repair,EBD,Microneedling,official_document_cross_checked,35,0,21,0,1,1,0,https://apps.hcisolutions.ch/sds/phc/6024993/doc,https://www.bayer.com/sites/default/files/Bepanthen%20Oinment%20PIL%20.pdf,https://www.bayer.com/sites/default/files/Bepanthen%20Oinment%20PIL%20.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_ec8160515d34,REC_0072
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Baz Biomedic,AquaClean / AquaClean Mini,皮肤清洁管理系统 (Aqua Peeling),Skincare,Chemical Peel,official_product_page_cross_checked,9,0,4,0,1,0,0,https://biomedaqua.eu/,https://rebeauinc.com/products/aquaclean-mini-1,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_85a3b6172cc7,REC_0042
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Baz Biomedic,NOVAPlus,无针药物递送系统 (Needle-Free Injector),Consumables,Needles & Cannulas,official_spec_candidate_cross_checked,9,0,17,0,1,0,0,https://www.aestheticnews.co.kr/news/articleView.html?idxno=11202,http://www.bazbiomedic.com/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_e73c210bf8b2,REC_0500
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Be Aes Labs,PLAXPOT,等离子皮肤再生仪 (Plasma Device),EBD,Plasma,official_document_cross_checked,12,0,26,0,1,0,0,https://abeautylight.se/plasmapen-plaxpot/?lang=en,http://plaxpot.com/medical/01.html,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_6057e93d791b,REC_0551
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Be Aes Labs,PLAXPOT Tips,等离子导入头 (Plasma Tip),EBD,Plasma,official_document_cross_checked,12,0,6,0,1,0,0,https://www.fibroblastusa.com/products/plaxpot,http://plaxpot.com/medical/01.html,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4cb7ff56d389,REC_0552
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beamed,Hellas EVO / Hellas RT,Q-Switched Nd:YAG,EBD,Laser,official_document_cross_checked,13,0,33,0,1,0,0,https://accessgudid.nlm.nih.gov/devices/08809578390016,https://www.laseroptekusa.com/heliosiii,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_0d45ca0c7712,REC_0315
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beamed,Maxell,IPL (强脉冲光),EBD,IPL,official_product_and_spec_cross_checked,20,0,76,0,1,1,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K161286,https://www.maxell.jp/,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K161286.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_ff7925b3730e,REC_0428
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beamed,Unixel RF,CO2 Fractional Laser,EBD,Laser,official_product_and_spec_cross_checked,9,0,46,0,1,0,0,https://jscmed.vn/san-pham/laser-co2-fractional-unixel-rf/,https://belislaser.com/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f9fde9d391b6,REC_0725
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beauty Health,HydraFacial,HydraFacial Syndeo,EBD,Skin Management,official_product_and_spec_cross_checked,23,0,30,0,1,1,0,https://www.beautyhealth.com/,https://www.beautyhealth.com/news-releases/news-release-details/beautyhealths-skinstylustm-receives-new-fda-clearance-facial,https://www.hydrafacial.com/pages/the-device,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_21a544b333d3,REC_0956
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beauty Health,HydraFacial,HydraFacial Keravive,EBD,Skin Management,official_document_cross_checked,26,0,27,0,1,1,0,https://www.beautyhealth.com/,https://www.beautyhealth.com/news-releases/news-release-details/beautyhealths-skinstylustm-receives-new-fda-clearance-facial,https://hydrafacialemea.com/treatment-type/scalp/hydrafacial-keravive/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d9e810b63c3f,REC_0957
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beauty Health,HydraFacial,HydraFacial Boosters,Skincare,Professional,official_document_cross_checked,32,0,34,0,1,0,0,https://www.beautyhealth.com/,https://www.beautyhealth.com/news-releases/news-release-details/beautyhealths-skinstylustm-receives-new-fda-clearance-facial,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_bbf4db0a2efe,REC_0958
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beauty Health,HydraFacial Boosters,联名加强剂 (Boosters),Skincare,Professional,official_document_cross_checked,28,0,23,0,1,0,0,https://www.beautyhealth.com/news-releases/news-release-details/beautyhealths-hydrafacial-launches-new-booster-developed-babor,https://www.hydrafacial.com/collections/boosters,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_803e14decc4a,REC_0333
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beauty Health,HydraFacial Syndeo / Elite,水光/清洁/皮肤管理,EBD,Skin Management,official_product_and_spec_cross_checked,18,0,23,0,4,1,0,https://www.beautyhealth.com/news-releases/news-release-details/beauty-health-company-introduces-new-digitally-connected,https://skin.hydrafacial.com/,https://www.hydrafacial.com/pages/eliteifu,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_061f5eef5ccc,REC_0334
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Beauty Health,Keravive,HydraFacial Keravive,EBD,Skin Management,official_document_cross_checked,5,0,5,0,1,0,0,https://www.ai-beauty.co.uk/hydrafacial-keravive-for-fuller-and-healthier-hair/,https://www.ai-beauty.co.uk/hydrafacial-keravive-for-fuller-and-healthier-hair/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_7876b0099060,REC_0381
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BeautyBio,GloPRO,Microneedling Tool,EBD,Microneedling,official_product_and_spec_cross_checked,39,0,47,0,1,0,0,https://www.amazon.com/Beauty-Bioscience-BeautyBio-GloPRO-Microneedling/dp/B07CCZH87X,https://beautybio.gorgias.help/,https://beautybio.com/products/glopro-at-home-microneedling-tool?bvstate=pg%3A2%2Fct%3Aq,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_943dfb98d110,REC_0301
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BeautyBio,GloPRO Scalp / Body,Scalp / Body Attachment,EBD,Microneedling,official_product_and_spec_cross_checked,30,0,32,0,1,1,0,https://www.bbb.org/us/tx/dallas/profile/beauty-supplies/beautybio-0875-90924424,https://beautybio.gorgias.help/en-US/articles/microneedling-67900,https://beautybio.com/products/body-microneedling-roller-attachment?bvstate=pg%3A4%2Fct%3Aq,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_cb6416026f22,REC_0302
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BeautyBio,R45 The Reversal,Retinol System,Skincare,Chemical Peel,official_document_cross_checked,14,0,8,0,1,0,0,https://www.amazon.com/ask/questions/Tx7FXFKOPUKA1P/,https://ulta.com/p/r45-reversal-3-phase-retinol-booster-system-pimprod2019385?sku=2572412,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_51b0440e27b7,REC_0588
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,BenQ,Anscare (安美得),Hydrocolloid / Silicone,Skincare,Cosmeceutical,official_document_cross_checked,25,0,17,0,1,1,0,https://5.imimg.com/data5/SELLER/Doc/2023/4/303853063/ML/LY/VF/84298138/leniscar-silicone-stick.pdf,https://www.anscare.tw/tw/product/category/%E7%96%A4%E7%97%95%E8%AD%B7%E7%90%86/%E7%96%A4%E7%97%95%E9%A1%9E%E5%88%A5/LeniScar_Silicone_Sheeting,https://www.anscare.com/en/product/detail/LeniScar_Silicone_Stick,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_1fa762d6e18a,REC_0033
