seed_record_id,product_id,company,brand,standard_product_name,score,source_url,title,official_candidate,confidence,query_type,indication
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,75,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_certificate_registration,"Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; * The main component is cross-linked hyaluronic acid of non-animal origin, produced by biofermentation."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),95,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,Aliaxin® GP | IBSA Derma,likely,official_domain_candidate,product_certificate_registration,"Indicated for correction of medium and deep facial cutaneous sagging and to increase the volume and contours of the lips.; The principle component is cross-linked Hyaluronic Acid of non-animal origin, produced by bacterial fermentation."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,95,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,Aliaxin® GP | IBSA Derma,likely,official_domain_candidate,product_certificate_registration,"Indicated for correction of medium and deep facial cutaneous sagging and to increase the volume and contours of the lips.; The principle component is cross-linked Hyaluronic Acid of non-animal origin, produced by bacterial fermentation."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://healthsuppliesplus.com/product/aliaxin-gp-global-performance/,Buy Aliaxin® GP Global Performance Online,possible,product_official_search_candidate,product_ifu_labeling,Indications for Use; Aliaxin® GP is indicated for adults seeking correction of moderate to pronounced facial wrinkles and folds.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://healthsuppliesplus.com/product/aliaxin-gp-global-performance/,Buy Aliaxin® GP Global Performance Online,possible,product_official_search_candidate,product_ifu_labeling,Indications for Use; Aliaxin® GP is indicated for adults seeking correction of moderate to pronounced facial wrinkles and folds.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),101,https://www.fillermarket.com/en/filler/11525-ibsa-aliaxin-gp-global-performance.html,IBSA ALIAXIN GP Global Performance,likely,product_official_domain_candidate,product_ifu_labeling,Indicated for correction of medium and deep skin damage and to increase the volume and contour of the lips.; The main component is the non-animal reticulated hyaluronic acid produced by biofermentation.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,89,https://www.fillermarket.com/en/filler/11525-ibsa-aliaxin-gp-global-performance.html,IBSA ALIAXIN GP Global Performance,likely,product_official_domain_candidate,product_ifu_labeling,"Is indicated for the restoration of physiological volumes of the face and for the treatment of imperfections in the following areas of the face:; face areas that require facial tissue enrichment (joules, chin, cheekbones, lips) with temporary increase of volume by increment of soft tissue."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,101,https://www.fillermarket.com/en/filler/11525-ibsa-aliaxin-gp-global-performance.html,IBSA ALIAXIN GP Global Performance,likely,product_official_domain_candidate,product_ifu_labeling,Indicated for correction of medium and deep skin damage and to increase the volume and contour of the lips.; The main component is the non-animal reticulated hyaluronic acid produced by biofermentation.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,87,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,75,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_ifu_labeling,"Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; * The main component is cross-linked hyaluronic acid of non-animal origin, produced by biofermentation."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),95,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,Aliaxin® GP | IBSA Derma,likely,official_domain_candidate,product_ifu_labeling,"Indicated for correction of medium and deep facial cutaneous sagging and to increase the volume and contours of the lips.; The principle component is cross-linked Hyaluronic Acid of non-animal origin, produced by bacterial fermentation."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,95,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,Aliaxin® GP | IBSA Derma,likely,official_domain_candidate,product_ifu_labeling,"Indicated for correction of medium and deep facial cutaneous sagging and to increase the volume and contours of the lips.; The principle component is cross-linked Hyaluronic Acid of non-animal origin, produced by bacterial fermentation."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://skinonyou.com/shop/aliaxin-gp-dermal-filler-ibsa/,Aliaxin GP – 2 x 1 ml- Skin on You,possible,product_official_search_candidate,product_official_page,"Intended for soft tissue augmentation in areas requiring moderate volumisation combined with structural support.; The formulation is based on ultrapure, biofermentative, non-animal derived hyaluronic acid, processed using IBSA’s proprietary manufacturing technology to achieve controlled viscoelastic and cohesive properties ."
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,75,https://skinonyou.com/shop/aliaxin-gp-dermal-filler-ibsa/,Aliaxin GP – 2 x 1 ml- Skin on You,possible,product_official_search_candidate,product_official_page,"Intended for soft tissue augmentation in areas requiring moderate volumisation combined with structural support.; The formulation is based on ultrapure, biofermentative, non-animal derived hyaluronic acid, processed using IBSA’s proprietary manufacturing technology to achieve controlled viscoelastic and cohesive properties ."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://skinonyou.com/shop/aliaxin-gp-dermal-filler-ibsa/,Aliaxin GP – 2 x 1 ml- Skin on You,possible,product_official_search_candidate,product_official_page,"Intended for soft tissue augmentation in areas requiring moderate volumisation combined with structural support.; The formulation is based on ultrapure, biofermentative, non-animal derived hyaluronic acid, processed using IBSA’s proprietary manufacturing technology to achieve controlled viscoelastic and cohesive properties ."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,75,https://skinonyou.com/shop/aliaxin-gp-dermal-filler-ibsa/,Aliaxin GP – 2 x 1 ml- Skin on You,possible,product_official_search_candidate,product_official_page,"Intended for soft tissue augmentation in areas requiring moderate volumisation combined with structural support.; The formulation is based on ultrapure, biofermentative, non-animal derived hyaluronic acid, processed using IBSA’s proprietary manufacturing technology to achieve controlled viscoelastic and cohesive properties ."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),101,https://www.fillermarket.com/en/filler/11525-ibsa-aliaxin-gp-global-performance.html,IBSA ALIAXIN GP Global Performance,likely,product_official_domain_candidate,product_official_page,Indicated for correction of medium and deep skin damage and to increase the volume and contour of the lips.; The main component is the non-animal reticulated hyaluronic acid produced by biofermentation.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,89,https://www.fillermarket.com/en/filler/11525-ibsa-aliaxin-gp-global-performance.html,IBSA ALIAXIN GP Global Performance,likely,product_official_domain_candidate,product_official_page,"Is indicated for the restoration of physiological volumes of the face and for the treatment of imperfections in the following areas of the face:; face areas that require facial tissue enrichment (joules, chin, cheekbones, lips) with temporary increase of volume by increment of soft tissue."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,101,https://www.fillermarket.com/en/filler/11525-ibsa-aliaxin-gp-global-performance.html,IBSA ALIAXIN GP Global Performance,likely,product_official_domain_candidate,product_official_page,Indicated for correction of medium and deep skin damage and to increase the volume and contour of the lips.; The main component is the non-animal reticulated hyaluronic acid produced by biofermentation.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_official_page,Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,87,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_official_page,Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_official_page,Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,75,https://www.france-health.com/en/filler-injection-areas/9554-aliaxin-gp-global-performance-2x1ml-ibsa.html,ALIAXIN GP GLOBAL PERFORMANCE (2x1ml) IBSA,possible,product_official_search_candidate,product_official_page,"Indicated for correction of medium and deep sagging skin on the face and to increase the volume and contour of the lips.; * The main component is cross-linked hyaluronic acid of non-animal origin, produced by biofermentation."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),95,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,Aliaxin® GP | IBSA Derma,likely,official_domain_candidate,product_official_page,"Indicated for correction of medium and deep facial cutaneous sagging and to increase the volume and contours of the lips.; The principle component is cross-linked Hyaluronic Acid of non-animal origin, produced by bacterial fermentation."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,95,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,Aliaxin® GP | IBSA Derma,likely,official_domain_candidate,product_official_page,"Indicated for correction of medium and deep facial cutaneous sagging and to increase the volume and contours of the lips.; The principle component is cross-linked Hyaluronic Acid of non-animal origin, produced by bacterial fermentation."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),101,https://www.fillermarket.com/en/filler/11391-ibsa-aliaxin-sr-shape-restore.html,IBSA ALIAXIN SR Shape & Restore,likely,product_official_domain_candidate,product_certificate_registration,Indicated for correction of medium and deep skin damages of the face and to increase the volume and contour of the lips.; The main component is the non-animal reticulated hyaluronic acid produced by biofermentation.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,89,https://www.fillermarket.com/en/filler/11391-ibsa-aliaxin-sr-shape-restore.html,IBSA ALIAXIN SR Shape & Restore,likely,product_official_domain_candidate,product_certificate_registration,Is indicated for the restoration of physiological volumes of the face and for the treatment of imperfections in the following areas of the face:; Acide hyaluronique réticulé 25mg/g.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,101,https://www.fillermarket.com/en/filler/11391-ibsa-aliaxin-sr-shape-restore.html,IBSA ALIAXIN SR Shape & Restore,likely,product_official_domain_candidate,product_certificate_registration,Indicated for correction of medium and deep skin damages of the face and to increase the volume and contour of the lips.; The main component is the non-animal reticulated hyaluronic acid produced by biofermentation.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://alphabotox.org/product/aliaxin-sr/,ALIAXIN® SR - alphabotox.org,possible,product_official_search_candidate,product_ifu_labeling,"Intended Purpose / Indications ALIAXIN® SR is intended for superficial skin rejuvenation and bio-revitalization, targeting fine lines and improving overall skin quality."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://alphabotox.org/product/aliaxin-sr/,ALIAXIN® SR - alphabotox.org,possible,product_official_search_candidate,product_ifu_labeling,"Intended Purpose / Indications ALIAXIN® SR is intended for superficial skin rejuvenation and bio-revitalization, targeting fine lines and improving overall skin quality."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,75,https://alphabotox.org/product/aliaxin-sr/,ALIAXIN® SR - alphabotox.org,possible,product_official_search_candidate,product_ifu_labeling,"Intended Purpose / Indications ALIAXIN® SR is intended for superficial skin rejuvenation and bio-revitalization, targeting fine lines and improving overall skin quality."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),101,https://www.fillermarket.com/en/filler/11392-ibsa-aliaxin-sv-superior-volume.html,IBSA ALIAXIN SV Superior Volume,likely,product_official_domain_candidate,product_official_page,"Is indicated for:; restore volume, fill wrinkles and correct skin depressions;."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,101,https://www.fillermarket.com/en/filler/11392-ibsa-aliaxin-sv-superior-volume.html,IBSA ALIAXIN SV Superior Volume,likely,product_official_domain_candidate,product_official_page,"Is indicated for:; restore volume, fill wrinkles and correct skin depressions;."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,89,https://www.fillermarket.com/en/filler/11392-ibsa-aliaxin-sv-superior-volume.html,IBSA ALIAXIN SV Superior Volume,likely,product_official_domain_candidate,product_official_page,"Is indicated for the increase in the volume of apples and the remodeling of the face contours, as well as for the filling of very deep wrinkles."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://astomed.fi/english/aliaxin-fl-fine-lines-lips-2x1ml.html,ALIAXIN FL FINE LINES & LIPS,possible,product_official_search_candidate,product_certificate_registration,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.MODELAGE.; Concentration of cross-linked HA: 25 mg/ml.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,75,https://astomed.fi/english/aliaxin-fl-fine-lines-lips-2x1ml.html,ALIAXIN FL FINE LINES & LIPS,possible,product_official_search_candidate,product_certificate_registration,Is indicated for the restoration of physiological volumes of the face and intended for the treatment of imperfections in the following areas of the face:.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://astomed.fi/english/aliaxin-fl-fine-lines-lips-2x1ml.html,ALIAXIN FL FINE LINES & LIPS,possible,product_official_search_candidate,product_certificate_registration,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.MODELAGE.; Concentration of cross-linked HA: 25 mg/ml.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),62,https://epharma-me.com/product/aliaxin-fl/,Aliaxin FL - E Pharma Middle East,possible,product_official_search_candidate,product_certificate_registration,"Indications: Lip contour redefinition, perioral wrinkles, lip refresh.; Composition and presentation: Hyaluronic Acid molecular weights: 500 kDa, 1000 kDa Cross-linked HA concentration: 25 mg/ml 2 prefilled syringes of 1 ml / box Needles 30G x 13 mm (4)."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,62,https://epharma-me.com/product/aliaxin-fl/,Aliaxin FL - E Pharma Middle East,possible,product_official_search_candidate,product_certificate_registration,"Indications: Lip contour redefinition, perioral wrinkles, lip refresh.; Composition and presentation: Hyaluronic Acid molecular weights: 500 kDa, 1000 kDa Cross-linked HA concentration: 25 mg/ml 2 prefilled syringes of 1 ml / box Needles 30G x 13 mm (4)."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://www.france-health.com/en/dermal-filler-injection-areas/9553-aliaxin-fl-fine-lines-lips-2x1ml-ibsa-8033638950517.html,ALIAXIN FL FINE LINES & LIPS (2x1ml) IBSA,possible,product_official_search_candidate,product_certificate_registration,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,87,https://www.france-health.com/en/dermal-filler-injection-areas/9553-aliaxin-fl-fine-lines-lips-2x1ml-ibsa-8033638950517.html,ALIAXIN FL FINE LINES & LIPS (2x1ml) IBSA,possible,product_official_search_candidate,product_certificate_registration,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://www.france-health.com/en/dermal-filler-injection-areas/9553-aliaxin-fl-fine-lines-lips-2x1ml-ibsa-8033638950517.html,ALIAXIN FL FINE LINES & LIPS (2x1ml) IBSA,possible,product_official_search_candidate,product_certificate_registration,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://astomed.fi/english/aliaxin-fl-fine-lines-lips-2x1ml.html,ALIAXIN FL FINE LINES & LIPS,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.MODELAGE.; Concentration of cross-linked HA: 25 mg/ml.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,75,https://astomed.fi/english/aliaxin-fl-fine-lines-lips-2x1ml.html,ALIAXIN FL FINE LINES & LIPS,possible,product_official_search_candidate,product_ifu_labeling,Is indicated for the restoration of physiological volumes of the face and intended for the treatment of imperfections in the following areas of the face:.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://astomed.fi/english/aliaxin-fl-fine-lines-lips-2x1ml.html,ALIAXIN FL FINE LINES & LIPS,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.MODELAGE.; Concentration of cross-linked HA: 25 mg/ml.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://skinonyou.com/shop/aliaxin-fl-lips-dermal-filler/,Aliaxin FL – 2 x 1 ml Dermal Filler- Skin on You,possible,product_official_search_candidate,product_ifu_labeling,"Intended for soft tissue augmentation, with specific suitability for dynamic facial areas.; The formulation is based on biofermentative, non-animal derived hyaluronic acid processed using proprietary IBSA technologies, resulting in a cohesive gel with controlled viscoelastic properties ."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://skinonyou.com/shop/aliaxin-fl-lips-dermal-filler/,Aliaxin FL – 2 x 1 ml Dermal Filler- Skin on You,possible,product_official_search_candidate,product_ifu_labeling,"Intended for soft tissue augmentation, with specific suitability for dynamic facial areas.; The formulation is based on biofermentative, non-animal derived hyaluronic acid processed using proprietary IBSA technologies, resulting in a cohesive gel with controlled viscoelastic properties ."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://www.france-health.com/en/dermal-filler-injection-areas/9553-aliaxin-fl-fine-lines-lips-2x1ml-ibsa-8033638950517.html,ALIAXIN FL FINE LINES & LIPS (2x1ml) IBSA,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,87,https://www.france-health.com/en/dermal-filler-injection-areas/9553-aliaxin-fl-fine-lines-lips-2x1ml-ibsa-8033638950517.html,ALIAXIN FL FINE LINES & LIPS (2x1ml) IBSA,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://www.france-health.com/en/dermal-filler-injection-areas/9553-aliaxin-fl-fine-lines-lips-2x1ml-ibsa-8033638950517.html,ALIAXIN FL FINE LINES & LIPS (2x1ml) IBSA,possible,product_official_search_candidate,product_ifu_labeling,Indicated for correction of medium and deep skin sagging of the face and to increase the volume and contour of the lips.; MODELAGE.
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),62,https://epharma-me.com/product/aliaxin-fl/,Aliaxin FL - E Pharma Middle East,possible,product_official_search_candidate,product_official_page,"Indications: Lip contour redefinition, perioral wrinkles, lip refresh.; Composition and presentation: Hyaluronic Acid molecular weights: 500 kDa, 1000 kDa Cross-linked HA concentration: 25 mg/ml 2 prefilled syringes of 1 ml / box Needles 30G x 13 mm (4)."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,62,https://epharma-me.com/product/aliaxin-fl/,Aliaxin FL - E Pharma Middle East,possible,product_official_search_candidate,product_official_page,"Indications: Lip contour redefinition, perioral wrinkles, lip refresh.; Composition and presentation: Hyaluronic Acid molecular weights: 500 kDa, 1000 kDa Cross-linked HA concentration: 25 mg/ml 2 prefilled syringes of 1 ml / box Needles 30G x 13 mm (4)."
REC_0028,prod_4f7129876c31,IBSA Derma,Aliaxin,Aliaxin (FL/GP/EV),87,https://skinonyou.com/shop/aliaxin-fl-lips-dermal-filler/,Aliaxin FL – 2 x 1 ml Dermal Filler- Skin on You,possible,product_official_search_candidate,product_official_page,"Intended for soft tissue augmentation, with specific suitability for dynamic facial areas.; The formulation is based on biofermentative, non-animal derived hyaluronic acid processed using proprietary IBSA technologies, resulting in a cohesive gel with controlled viscoelastic properties ."
REC_0891,prod_edc4e0d05136,IBSA Derma,Aliaxin GP,HA Filler Global Performance,87,https://skinonyou.com/shop/aliaxin-fl-lips-dermal-filler/,Aliaxin FL – 2 x 1 ml Dermal Filler- Skin on You,possible,product_official_search_candidate,product_official_page,"Intended for soft tissue augmentation, with specific suitability for dynamic facial areas.; The formulation is based on biofermentative, non-animal derived hyaluronic acid processed using proprietary IBSA technologies, resulting in a cohesive gel with controlled viscoelastic properties ."
REC_0566,prod_acd5efffb9e9,IBSA Derma,Profhilo,Profhilo Body,70,https://shopibsadermabaltic.com/profhilo-product-line/,PROFHILO®  Product Line | IBSA Derma Baltics,likely,official_domain_candidate,product_certificate_registration,"Indications.; #### Injection treatment that improves skin laxity on the body through tissue remodeling, as well as skincare for achieving a synergistic effect."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,70,https://shopibsadermabaltic.com/profhilo-product-line/,PROFHILO®  Product Line | IBSA Derma Baltics,likely,official_domain_candidate,product_certificate_registration,"Indications.; #### Injection treatment that improves skin laxity on the body through tissue remodeling, as well as skincare for achieving a synergistic effect."
REC_0566,prod_acd5efffb9e9,IBSA Derma,Profhilo,Profhilo Body,95,https://shopibsadermabaltic.com/product/profhilo/profhilo-structura/,PROFHILO® STRUCTURA | IBSA Derma Baltics,likely,official_domain_candidate,product_ifu_labeling,"Is indicated for the reconstruction of facial fat tissue and thanks to its unique concentration and rheological properties, the product can support the deep structures of the face, resulting in a firming and lifting effect."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,95,https://shopibsadermabaltic.com/product/profhilo/profhilo-structura/,PROFHILO® STRUCTURA | IBSA Derma Baltics,likely,official_domain_candidate,product_ifu_labeling,"Is indicated for the reconstruction of facial fat tissue and thanks to its unique concentration and rheological properties, the product can support the deep structures of the face, resulting in a firming and lifting effect."
REC_0566,prod_acd5efffb9e9,IBSA Derma,Profhilo,Profhilo Body,95,https://shopibsadermabaltic.com/product/profhilo/profhilo-structura/,PROFHILO® STRUCTURA | IBSA Derma Baltics,likely,official_domain_candidate,product_official_page,"Is indicated for the reconstruction of facial fat tissue and thanks to its unique concentration and rheological properties, the product can support the deep structures of the face, resulting in a firming and lifting effect."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,95,https://shopibsadermabaltic.com/product/profhilo/profhilo-structura/,PROFHILO® STRUCTURA | IBSA Derma Baltics,likely,official_domain_candidate,product_official_page,"Is indicated for the reconstruction of facial fat tissue and thanks to its unique concentration and rheological properties, the product can support the deep structures of the face, resulting in a firming and lifting effect."
REC_0566,prod_acd5efffb9e9,IBSA Derma,Profhilo,Profhilo Body,87,https://epharma-me.com/product/profhilo-body-kit/,Profhilo Body kit - E Pharma Middle East,possible,product_official_search_candidate,product_ifu_labeling,"Is indicated for contour redefinition and laxity remodeling treatment of arms abdomen, knee and body areas affected by skin laxity PRECIOUS ALLY TO CREATE VALUABLE SYNERGIES WITH OTHER TREATMENTS and ENERGY DEVICES."
REC_0894,prod_7969e2fffe78,IBSA Derma,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,75,https://epharma-me.com/product/profhilo-body-kit/,Profhilo Body kit - E Pharma Middle East,possible,product_official_search_candidate,product_ifu_labeling,"Is indicated for contour redefinition and laxity remodeling treatment of arms abdomen, knee and body areas affected by skin laxity PRECIOUS ALLY TO CREATE VALUABLE SYNERGIES WITH OTHER TREATMENTS and ENERGY DEVICES."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,87,https://epharma-me.com/product/profhilo-body-kit/,Profhilo Body kit - E Pharma Middle East,possible,product_official_search_candidate,product_ifu_labeling,"Is indicated for contour redefinition and laxity remodeling treatment of arms abdomen, knee and body areas affected by skin laxity PRECIOUS ALLY TO CREATE VALUABLE SYNERGIES WITH OTHER TREATMENTS and ENERGY DEVICES."
REC_0566,prod_acd5efffb9e9,IBSA Derma,Profhilo,Profhilo Body,87,https://sanoplast.de/en/brand/profhilo/,Profhilo | Bioremodeller with NAHYCO Technology | sanoplast.de,possible,product_official_search_candidate,product_certificate_registration,"Is indicated for the improvement of skin laxity and overall skin quality in adults.; Unlike conventional hyaluronic acid (HA) fillers, Profhilo does not add structural volume at a fixed anatomical location."
REC_0888,prod_4077ef8059fe,IBSA Derma,Profhilo Body,HA Bio-Remodeling for Body,87,https://sanoplast.de/en/brand/profhilo/,Profhilo | Bioremodeller with NAHYCO Technology | sanoplast.de,possible,product_official_search_candidate,product_certificate_registration,"Is indicated for the improvement of skin laxity and overall skin quality in adults.; Unlike conventional hyaluronic acid (HA) fillers, Profhilo does not add structural volume at a fixed anatomical location."
