spec_id,company_id,company,brand,product_family_id,product_family,target_product_id,spec_name,spec_value,spec_unit,spec_category,confidence,source_query_type,source_alignment,operational_status,responsible_module,next_action,source_page_url,source_title
spec_56a6f68f1f90,co_099d127f5a3c,Biotekne,Meso-relle,pf_ff13c5ea640c,Mesotherapy Needles,,dose_or_unit,30G,,dose_strength,official_site_spec_candidate,official_ifu_catalog,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=3 phrase=0 tokens=meso,needles; source alignment is source_not_cross_checked",https://nofreteprof.lv/,Biotekne - needles
spec_9a93e79d26f1,co_2fe4e2c454a2,Dermakor,Micro Cannulas,pf_1cef167f83d9,Cannulas,,dose_or_unit,25G,,dose_strength,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=cannulas; source alignment is source_not_cross_checked,http://www.surgicalcosmetic.org.br/,Surgical & Cosmetic Dermatology | Microcannulas in dermatology: specifications
spec_f815b116e50a,co_099d127f5a3c,Biotekne,Meso-relle,pf_ff13c5ea640c,Mesotherapy Needles,,dose_or_unit,31G,,dose_strength,official_site_spec_candidate,official_ifu_catalog,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=3 phrase=0 tokens=meso,needles; source alignment is source_not_cross_checked",https://nofreteprof.lv/,Biotekne - needles
spec_7ba453f21f5a,co_a9d14002e21a,JYSUNG Meditech,JYSUNG,pf_8e8d441e5bbb,Cannula / Meso Needle,,dose_or_unit,27g,,dose_strength,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=4 phrase=0 tokens=cannula,needle; source alignment is source_not_cross_checked",https://www.cn-susmed.com/,High Quality Good Price Fine Micro Cannula Suppliers
spec_2132abb0882c,co_ba2cb1251142,Tentech,Regevan,pf_00ac58e40755,Regevan PN,,dose_or_unit,100u,,dose_strength,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=regevan; source alignment is source_not_cross_checked,https://easemart.ph/,Regevan | PN
spec_72d6a5351677,co_1418ea0f3165,Jetema,The Toxin,pf_051b049ee441,Liztox / The Toxin,,dose_or_unit,100U,,dose_strength,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=3 phrase=0 tokens=liztox,toxin; source alignment is source_not_cross_checked",https://bellepharm.com/,Liztox 100U – Botulinum Toxin Type A for Wrinkle Reduction | BellePharm
spec_011d0f82fd6c,co_6dbf5a3b4e4d,BioPlus,SkinPlus-Hyal,pf_c8e1bc8b7975,HA Dermal Filler,,dose_or_unit,20mg,,dose_strength,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=7 phrase=4 tokens=hyal,skinplus; source alignment is source_not_cross_checked",http://www.shareumbrella.com/,SkinPlus-HYAL ( Medical & Esthetic )  | Umbrella - You won't get wet
spec_298be02a75f9,co_fa17b94cf67d,Ultra V,Ultra V,pf_bd1220ccc094,Idebenone Ampoule,,dose_or_unit,34g,,dose_strength,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=8 phrase=4 tokens=ampoule,idebenone; source alignment is source_not_cross_checked",https://www.ec21.com/,"IDEBENONE Ampoule (4EA)(id:10979519). Buy Korea anti-aging wrinkle-reduction skincare, ampoule, skin ampule - EC21"
spec_08caa212e8bb,co_49956498e02a,DFK Biolab,Hyalmass,pf_f1a2c509d058,Body Filler,,dose_or_unit,3 mg,mg,dose_strength,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=hyalmass; source alignment is source_not_cross_checked,https://filler-online.com/,Buy Hyalmass Ultra 1x1 ml // at filler-online.com
spec_08f0bc08ed95,co_a6a6f5b16ba5,Candela,UltraShape Power,pf_b0b9a691c888,Focused Pulsed Ultrasound,,composition,ULTRASOUND,,material_or_ingredient,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=5 phrase=0 tokens=power,ultrashape,ultrasound; source alignment is source_not_cross_checked",https://laser-tech.com/,SYNERON CANDELA UltraShape® POWER. NON-THERMAL ULTRASOUND SYSTEM -
spec_aab9ecbc6540,co_8264aaca4586,BNC Korea,Lumifil,pf_95448b16ab37,L-Kiss / L-Max,,composition,Lidocaine,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=7 phrase=4 tokens=lumifil,max; source alignment is source_not_cross_checked",https://skinonyou.com/,"⁠Lumifil L-Max with Lidocaine 1 x 1,1 ml - Skin on You"
spec_755ac455a3c9,co_42c8f9f0f338,Needle Concept,Crystal Multi Needle (水晶针),pf_21aea8df2049,Mesogun,,composition,IPL,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=5 phrase=0 tokens=crystal,multi,needle; source alignment is source_not_cross_checked",https://shr-germany-onlineshop.co.uk/,Crystal Multi Needle 9 PIN CN 31G12 (1.2 mm needle length) / Needles for the Crystal Meso 20 pcs.
spec_b4f2252ab1c1,co_3d9c82466db7,IBSA Derma,Aliaxin,pf_d4e47f460eeb,Aliaxin (FL/GP/EV),,composition,Cryolipolysis,,material_or_ingredient,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=aliaxin; source alignment is source_not_cross_checked,https://www.consultingroom.com/,Aliaxin Dermal Filler Information
spec_883bd0011141,co_9d0065ecd98b,RecensMedical,TargetCool,pf_850980b515dc,Precision Cooling,,composition,CO2,,material_or_ingredient,official_site_spec_candidate,official_ifu_catalog,blocked_domain,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=8 phrase=4 tokens=cooling,targetcool; source alignment is blocked_domain",https://fda.innolitics.com/,TargetCool (K221234) — FDA 510(k) | Innolitics
spec_bdf3d4c51ca6,co_ea65636d4d75,ViOL,Sylfirm X,pf_f5dfef293513,Sylfirm X,,composition,ultrasound,,material_or_ingredient,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=10 phrase=8 tokens=sylfirm; source alignment is source_not_cross_checked,https://www.wohmedical.com/,Sylfirm X
spec_2dcbe194e2c2,co_9d0065ecd98b,RecensMedical,TargetCool,pf_850980b515dc,Precision Cooling,,composition,CO2,,material_or_ingredient,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=14 phrase=8 tokens=cooling,precision,targetcool; source alignment is source_not_cross_checked",https://hansbiomedusa.com/,TargetCool - Hans Biomed USA
spec_e146d35fd4d7,co_a5764a51df8b,Lumenis,NuEra,pf_c3a0e48cb089,NuEra Tight,,composition,RF,,material_or_ingredient,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=10 phrase=8 tokens=nuera,tight; source alignment is source_not_cross_checked",https://www.jcosmetmed.org/,NuEra tight: efficacy and safety in the treatment of the appearance of cellulite with minimal downtime
spec_ff488db9d89f,co_6925fca65df2,Cha Meditech,HyaFilia,pf_99a83e5d5cab,HA Dermal Filler,,composition,Lidocaine,,material_or_ingredient,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=hyafilia; source alignment is source_not_cross_checked,https://exiromed.com/,HYAFILIA SMV (Non-Lidocaine) - Advanced Hyaluronic Acid Filler Solutions by CHA MEDITECH - Exiro Medical
spec_55e5c82e4863,co_263925548625,FineMEC,FineMEC,pf_20399cc078fe,Nobleen,,composition,Ultrasound,,material_or_ingredient,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=nobleen; source alignment is blocked_domain,https://fda.innolitics.com/,Nobleen Long Pulsed Alexandrite & Nd: YAG Laser System (K182663) — FDA 510(k) | Innolitics
spec_50c78db120c6,co_260c74b3ca34,Germaine de Capuccini,Germaine de Capuccini,pf_962322cdff87,Timexpert / Radiance C+,,composition,Radiofrequency,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=10 phrase=4 tokens=capuccini,germaine,radiance; source alignment is source_not_cross_checked",https://californiaskincaresupply.com/,WHOLESALE Germaine De Capuccini TE Radiance C+ Concentrate Serum
spec_75d1ce35252c,co_649e715c77ac,Tesslift,Tesslift,pf_886389a4d5eb,Tesslift Soft,,composition,Ultrasound,,material_or_ingredient,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=11 phrase=8 tokens=soft,tesslift; source alignment is source_not_cross_checked",https://www.iskycenter.com/,ร้อยไหม TESSLIFT SOFT ยกกระชับหน้าแบบธรรมชาติ | iSKY Center
spec_3989f7513e69,co_d6b2208ac5c8,Lynton Lasers,Lynton,pf_9962000f105c,Lumina / Excelight,prod_d6a14b7f1293,composition,HIFU,,material_or_ingredient,official_site_spec_candidate,official_ifu_catalog,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://lynton.co.uk/,Lynton: UK's No.1 Aesthetic Laser & IPL Manufacturer
spec_12c1d9ab8158,co_4ae5806d21fa,Hugel,Dermalax,pf_33bd2e731c87,HA Filler Blob Technology,prod_95f3372fb201,composition,HA,,material_or_ingredient,official_site_spec_candidate,official_product_portfolio,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://hugel-inc.net/products/,hugel-inc.net
spec_16521991024f,co_00d73ee0fe94,Asterasys,Futera Dots,pf_dd81e6e30475,点阵射频 (Fractional RF),prod_8ac097cddd93,composition,Radiofrequency,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",http://futeraskin.com/,Futera
spec_cf82a1dd6295,co_bbabeba3ee10,Asclepion,PicoStar,pf_6c2f28e5f06f,Ultra-Short Picosecond,prod_0891962ae1ce,composition,Nd:YAG,,material_or_ingredient,official_site_spec_candidate,product_official_page,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://asclepion.com/picostar/,PicoStar - ASCLEPION
spec_2b43dfefecc5,co_a48a6103f37e,Classys,Ultraformer III / MPT (Shurink),pf_c6a7c7df957b,HIFU (Ultrasound),prod_f3ac7de00cf3,composition,Cryolipolysis,,material_or_ingredient,official_site_spec_candidate,official_ifu_catalog,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://dev2.eclassys.com/medical/,MEDICAL | Classys
spec_fbb7fa477b2a,co_c8389fa251ed,Solta Medical,Thermage,pf_21f60585aa64,Thermage FLX,prod_49f4714b934f,composition,radiofrequency,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://soltamedical.magentrixcloud.com/,Important Safety Information | Solta Medical | Solta Medical
spec_18295b6fcd2c,co_cf401ffd51b6,Allergan,Natrelle,pf_de7b89ae7dc4,Breast Implants (隆胸假体),prod_cb379d08fa8a,composition,Lidocaine,,material_or_ingredient,official_site_spec_candidate,product_official_page,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.allerganaesthetics.com.au/our-products/natrelle,Natrelle® | Breast Implants - Allergan Aesthetics Australia
spec_d3caea39ee32,co_c87804d7fff0,EndyMed Medical,Intensif,pf_fb2e0b8fa4d3,Intensif,prod_fdb3b29d5f04,composition,RF,,material_or_ingredient,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://endymed.com/distributor-portal-categories/,Distributor Portal - Categories - ENDYMED
spec_28ff60ababa5,co_7a6f66b2861e,InMode,Morpheus8,pf_4ed8f275962c,Morpheus8 / Morpheus8 Body,prod_cbaedb73dedf,composition,RF,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://inmodemd.com/wp-content/uploads/2023/01/PeerRev_JOCD_M8Cellulite_NURWAC.pdf,A clinical study to evaluate the safety and efficacy performance of the Morpheus8 applicator for the treatment of cellulite: A case series
spec_d353072972ce,co_39743d661279,Benev,Benev Exosome (ERC / ERC+),pf_19853690b6a5,Lyophilized Exosomes,prod_c22989b2f2ee,composition,RF,,material_or_ingredient,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.benev.com/exosome-regenerative-complex,EXOSOMES | BENEV
spec_d2d03dd41798,co_83052922054b,Alma Lasers,Opus Plasma,pf_d66cdfb4ef5f,等离子体治疗,prod_eebac4cbd309,composition,Ultrasound,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://rockbottomlasers.com/products/alma-opus-plasma-user-operators-manual-pdf-adobe-acrobat-digital-download/,"Alma Opus Plasma User Operator Manual - PDF Adobe Acrobat Digital Download for Clinics, Spas & Aesthetic Professionals - Rock Bottom Lasers"
spec_4c2d8fd9a90b,co_ef311b352c67,Venus Concept,ARTAS,pf_fce7475691a6,ARTAS iX,prod_928380b64a65,composition,RF,,material_or_ingredient,official_site_spec_candidate,product_ifu_labeling,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.venustreatments.com/en-ca/artas.htm,ARTAS iX™ Robotic Hair Restoration Treatments | Venus Treatments Canada
spec_9a55de4cd33c,co_ba2cb1251142,Tentech,10Thera,pf_5f15ba90fd2f,10Thera (TenThera),,dose_or_unit,400 Units,Units,dose_strength,official_site_spec_candidate,official_ifu_catalog,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://tenlaser.com/mobile/about/kols_view?num=20&page=1,TENTECH
spec_70f0b78a8a11,co_1554c4037d82,Theraderm,Theraderm,pf_655758382768,BB Cream / OPC,,dose_or_unit,50 mg,mg,dose_strength,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?audience=consumer&setid=1fea6ad8-4d33-4f7c-800c-1bee644bd97f,"DailyMed - THERADERM PLATINUM PROTECTION FACIAL SUNSCREEN SPF 40- octocrylene, octisalate, zinc oxide lotion"
spec_013a1751208e,co_3bac9e03f9de,Sunekos,Sunekos,pf_bd07146facee,Sunekos 200 / 1200,,dose_or_unit,100mg,,dose_strength,official_search_excerpt_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.medicadepot.com/suneko-1200.html,Order SUNEKOS® 1200 Online | Medica Depot
spec_d71b7ce374e9,co_889f1b55d6a5,Chaeum Pharma,DLS (Face/Body),pf_65db7141459e,Biostimulator (PDLLA),,dose_or_unit,60mg,,dose_strength,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://e-fillers.com/shop/brand/dls,DLS | Learn More
spec_f0954dcac4ef,co_ebd4bdc90d3d,Teoxane Laboratories,Teosyal,pf_600fd41ab300,Redensity (I / II),,dose_or_unit,15 mg,mg,dose_strength,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.france-health.com/en/dermal-filler-injection-areas/3955-teosyal-redensity-1-puresense-2x1ml-teoxane-7640173233923.html,TEOSYAL REDENSITY 1 PURESENSE (2x1ml) TEOXANE
spec_ba7f54bd314d,co_d7dedb3d1134,Zishel,Zishel,pf_8420aafdb94a,Zishel Rose,,dose_or_unit,20 mg,mg,dose_strength,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://upkeepskin.com/product/zishel-rose-forte/,ZISHÉL ROSE FORTE - Upkeep Skin
spec_8395a38449f3,co_35faa8063d5e,Medytox,Neuronox / Meditoxin,pf_1e82a7fb2c26,Neuronox (Botulinum Toxin Type A),,dose_or_unit,100 units,units,dose_strength,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://clinicalgate.com/medytoxin-neuronox/,Medytoxin / Neuronox® - Clinical GateClinical Gate
spec_293759ec9f45,co_ba2cb1251142,Tentech,10Thera,pf_5f15ba90fd2f,10Thera (TenThera),,dose_or_unit,400 Units,Units,dose_strength,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://tenlaser.com/mobile/news/view?num=25&page=1,TENTECH
spec_a372afe9a785,co_2d09d05893cd,Galderma,Restylane,pf_d3508c25e640,Restylane (OBT / XpresHAn),,dose_or_unit,30 G,G,dose_strength,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.accessdata.fda.gov/cdrh_docs/pdf4/P040024b.pdf,N/A
spec_6c414beb7ad3,co_b6d5f45e6474,L'Esthétic,L'Esthétic,pf_a155ff4dcdea,Meso / Skinboosters,,dose_or_unit,30G,,dose_strength,official_site_spec_candidate,official_product_portfolio,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://hyaluronicfillermarket.com/en/lesthetic-paris?order=product.position.asc&productListView=grid,L'Esthétic | Hyaluronic Filler Market
spec_78b8edd1ccb7,co_4ae5806d21fa,Hugel,The Chaeum,pf_f8998d5799cf,The Chaeum (Premium/Shape),,dose_or_unit,20mg,,dose_strength,official_search_excerpt_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.fillersfairy.com/product/chaeum-premium-3/,Chaeum Premium 3 | Buy Medical-Grade Hyaluronic Acid Filler | Hypoallergenic Formula - fillersfairy
spec_2096e528ddcd,co_536265e9bd14,Oreon Life Science,Aessoa,pf_f06414cac7bd,Aessoa (Shine/Deep),,dose_or_unit,27G,,dose_strength,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://cutismedical.com/shop/fillers/reon-aessoa-filler-shine-11ml/,Oreon: Aessoa Filler Shine (1*1ml) ☜❶☞ Cutis Medical
spec_6f06d38dd3d2,co_592c40ca0c6d,Wontech,OLIGIO,pf_af931bdccc8e,OLIGIO/OLIGIO KISS,,composition,HIFU,,material_or_ingredient,official_search_excerpt_spec_candidate,official_ifu_catalog,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://wtlaser-en.com/56,WONTECH
spec_8b3ea94cd926,co_217cb9c61ef4,MedixSysteme,SygmaLift,pf_138c43d3fed9,SygmaLift,,composition,Ultrasound,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://neoasiagroup.com/lift-it-up-with-sygmalifts-second-generation-of-hifu-high-intensity-focused-ultrasound/,Lift It Up With Sygmalift’s Second Generation of HIFU (High-Intensity Focused Ultrasound) – Neoasia
spec_fedfab686530,co_c87804d7fff0,EndyMed Medical,EndyMed,pf_820519f98b9c,Intensif,,composition,radiofrequency,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,"https://www.clarionmedical.com/hubfs/product-images/aesthetics/endymed-pro/Intensif-brochure-letter-size.pdf?hsLang=fr#:~:text=The%20Intensif%20by%20ENDYMED%20is,technologies%20with%20its%20exclusive%2C%20smooth",N/A
spec_892d4ba1c111,co_95e23865086b,Lutronic / Cynosure Lutronic,Lutronic,pf_2a73c347daa5,Genius,,composition,RF,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,blocked_domain,medium_source_crosscheck,official_source_crosscheck,source alignment is blocked_domain,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEI/K180945,LUTRONIC GENIUS Radiofrequency System (K180945) — FDA 510(k) | Innolitics
spec_2e8c4076d832,co_a48a6103f37e,Classys,Clatuu Alpha,pf_958f19fcc87b,Cryolipolysis,,composition,Cryolipolysis,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.ugintech.com.tw/en/products/idx_48,CLATUU Alpha - ugintech 優擎科技有限公司
spec_a6ee3dd6912a,co_aa4380239c34,A.A.M.S.,Ultim,pf_0f7f9148cab0,Mesogun,,composition,Cryolipolysis,,material_or_ingredient,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://aamsworld.com/nos-solutions/mesotherapy/?lang=en,"ULTIM®, the benchmark for mesotherapy injector guns - AAMS"
spec_e0f239bc5e9b,co_056c77fd12f2,Bison Medical,Fire-Xel,pf_a163d937e6c8,Fractional CO2 Laser,,composition,CO2,,material_or_ingredient,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.luvida.com.my/products/laser-devices/fire-xel.html,FIRE-XEL - Luvida Medical
spec_44526fe24ab5,co_5dff0b093486,Blue Moon,Great Shape / Epil Moon,pf_d0def45e568e,Diode Laser,,composition,Diode,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?lid=954785&lpcd=GEX,Establishment Registration & Device Listing
spec_802f6f374651,co_9a82bf01c9b2,Across,Revolax,pf_b3c59111bcff,HA Dermal Fillers,,composition,HA,,material_or_ingredient,official_search_excerpt_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://foxpharma.co.uk/brand/revolax/,REVOLAX | CE Marked Dermal Filler Range | Fox Pharma
spec_6f2e5bfad7d7,co_362d2452837a,Eunsung,Eunsung,pf_51ab1575b49f,Vital Injector 2 / 3,,composition,RF,,material_or_ingredient,official_site_spec_candidate,official_product_portfolio,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.esglobal.co.kr/en/product/product_view.php?idx=63,EPN - Drug Delivery - Product - Eunsung Global
spec_4431d45e553d,co_4c10b25d31dd,Cliniccare,Carbon Peel Paste,pf_6661c3ae33a2,Carbon Paste,,composition,Nd:YAG,,material_or_ingredient,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://skintasticaesthetics.com/product/1320nm-carbon-peel-laser-kit-including-filter-and-carbon-cream-paste/,Reliable 1320nm Carbon Peel Laser Kit with Filter and Paste
spec_874b77810321,co_155831ecf12c,Revance Therapeutics,Daxxify,pf_fbd901a7ff33,Daxxify (DaxibotulinumtoxinA),,composition,DaxibotulinumtoxinA,,material_or_ingredient,official_search_excerpt_spec_candidate,official_ifu_catalog,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.sec.gov/Archives/edgar/data/1479290/000147929024000034/rvncq423er8-k_exhibit991.htm,Document
spec_d149fad27144,co_a5764a51df8b,Lumenis,Lumenis,pf_7b22b991aa9f,triLift,prod_c6a536c15ab7,composition,CO2,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://lumenis.com/safety-information/,Safety Information - Aesthetic & Ophthalmology Products | Lumenis
spec_4f11d8299978,co_9e8a92ed4bd6,Alvi Prague,MED-X,pf_f1d654a13060,二氧化碳点阵激光,prod_6de1107efdaa,composition,CO2,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://alvi-prague.es/laser-fraccionado-med-x-con-radiofrecuencia,Láser fraccional MED-X Laser CO2 con radiofrecuencia comprar directamente del fabricante Alvi Prague
spec_bd7bafb87b11,co_c621592aac90,Lumibird,Quantel,pf_148988b05dc3,Aran / Compact,prod_49138ab69fca,composition,diode,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.quantel-laser.com/fr/produits/item/illuminateur-a-pulses-courts-version-integree-dans-un-boitier.html,Illuminateur à pulses courts version intégrée dans un boitier - Quantel - Votre solution laser à solide
spec_5683682cfb35,co_87f793d33125,JMBiotech,RIBESKIN,pf_d1635ffd7e18,CO2 Carboxy / Pink Aging,prod_6acacc13ad62,composition,CO2,,material_or_ingredient,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://jmbiotech.co.kr/eng/s2/s2_3.php,제이엠바이오텍
spec_25a5ba651059,co_128cffac9aff,Cocoon Medical,Elysion-Pro,pf_fcc0eac40a01,Diode Laser,prod_ba2124d5992a,composition,Nd:YAG,,material_or_ingredient,official_search_excerpt_spec_candidate,official_ifu_catalog,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.cocoonlaser.com/products,Products - Cocoon | Premium Beauty Device Manufacturer & Exporter from China
